#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NINL	PLK1	9606.ENSP00000278886	9606.ENSP00000300093	0	0	0	0	0.057	0.371	0.800	0.599	0.946
NOP53	WDR46	9606.ENSP00000246802	9606.ENSP00000363746	0	0	0	0	0.631	0	0	0.323	0.739
NOP53	RPL26	9606.ENSP00000246802	9606.ENSP00000463784	0	0	0	0	0.201	0.750	0	0.293	0.846
NOP53	RPL7	9606.ENSP00000246802	9606.ENSP00000339795	0	0	0	0	0.402	0.787	0	0.236	0.894
NOP53	RPL12	9606.ENSP00000246802	9606.ENSP00000354739	0	0	0	0	0.401	0.840	0	0.074	0.903
NOP53	SURF6	9606.ENSP00000246802	9606.ENSP00000361092	0	0	0	0	0.854	0.165	0	0.280	0.904
NOP53	RPL31	9606.ENSP00000246802	9606.ENSP00000386717	0	0	0	0	0.188	0.868	0	0.184	0.905
NOP53	RPL35	9606.ENSP00000246802	9606.ENSP00000259469	0	0	0	0	0.346	0.863	0	0.211	0.923
NOP53	PTEN	9606.ENSP00000246802	9606.ENSP00000361021	0	0	0	0	0.099	0	0	0.937	0.940
NOP53	RPL3	9606.ENSP00000246802	9606.ENSP00000346001	0	0	0	0	0.491	0.875	0	0.188	0.944
NOX1	SH3PXD2B	9606.ENSP00000362057	9606.ENSP00000309714	0	0	0	0	0.055	0	0	0.866	0.868
NR4A3	TAF15	9606.ENSP00000482027	9606.ENSP00000474096	0	0	0	0	0	0	0	0.865	0.865
PDIA6	SDF2L1	9606.ENSP00000385385	9606.ENSP00000248958	0	0	0	0	0.261	0.099	0.360	0.601	0.807
PI4KA	PTEN	9606.ENSP00000255882	9606.ENSP00000361021	0	0	0	0	0.053	0	0.900	0.186	0.916
PI4KA	PIK3C2A	9606.ENSP00000255882	9606.ENSP00000265970	0	0	0	0.553	0.047	0	0.900	0.193	0.916
PI4KA	PIP5KL1	9606.ENSP00000255882	9606.ENSP00000373399	0	0	0	0	0.062	0.108	0.918	0.194	0.937
PI4KA	PIP5K1A	9606.ENSP00000255882	9606.ENSP00000357883	0	0	0	0	0.074	0.108	0.918	0.489	0.960
PIK3C2A	PIP5KL1	9606.ENSP00000265970	9606.ENSP00000373399	0	0	0	0	0.053	0	0.900	0.100	0.907
PIK3C2A	PIP5K1A	9606.ENSP00000265970	9606.ENSP00000357883	0	0	0	0	0.069	0	0.900	0.218	0.920
PIK3C2A	PTEN	9606.ENSP00000265970	9606.ENSP00000361021	0	0	0	0	0.096	0	0.900	0.331	0.934
PIP4K2C	PLCE1	9606.ENSP00000347032	9606.ENSP00000360431	0	0	0	0	0.055	0.086	0.697	0.111	0.737
PIP4K2C	PIP5KL1	9606.ENSP00000347032	9606.ENSP00000373399	0	0	0	0.640	0	0	0.900	0.106	0.906
PIP4K2C	PIP5K1A	9606.ENSP00000347032	9606.ENSP00000357883	0	0	0	0.728	0.049	0	0.900	0.189	0.916
PIP4K2C	PTEN	9606.ENSP00000347032	9606.ENSP00000361021	0	0	0	0	0.063	0.069	0.900	0.186	0.919
PIP5K1A	PLCE1	9606.ENSP00000357883	9606.ENSP00000360431	0	0	0	0	0.057	0.086	0.697	0.231	0.772
PIP5K1A	PTEN	9606.ENSP00000357883	9606.ENSP00000361021	0	0	0	0	0.063	0.069	0.900	0.270	0.927
PIP5K1A	PIP5KL1	9606.ENSP00000357883	9606.ENSP00000373399	0	0	0	0.647	0.046	0.292	0.900	0.499	0.961
PIP5KL1	PLCE1	9606.ENSP00000373399	9606.ENSP00000360431	0	0	0	0	0	0.086	0.697	0.191	0.757
PIP5KL1	PTEN	9606.ENSP00000373399	9606.ENSP00000361021	0	0	0	0	0.063	0.069	0.900	0.115	0.912
PLCE1	PTEN	9606.ENSP00000360431	9606.ENSP00000361021	0	0	0	0	0	0	0.900	0.168	0.913
PLK1	SPDL1	9606.ENSP00000300093	9606.ENSP00000265295	0	0	0	0	0.362	0	0.800	0.203	0.889
PLK1	RPS27	9606.ENSP00000300093	9606.ENSP00000499044	0	0	0	0	0.047	0	0.800	0	0.801
PLK1	TUBB4B	9606.ENSP00000300093	9606.ENSP00000341289	0	0.003	0	0	0.144	0.067	0.800	0.176	0.850
PLK1	PTEN	9606.ENSP00000300093	9606.ENSP00000361021	0	0	0	0	0.091	0.571	0	0.694	0.870
PLK1	TOP2A	9606.ENSP00000300093	9606.ENSP00000411532	0	0	0	0	0.612	0.292	0	0.768	0.931
PLK1	RACGAP1	9606.ENSP00000300093	9606.ENSP00000404190	0	0	0	0	0.587	0.644	0	0.761	0.961
PLXNB2	SEMA4F	9606.ENSP00000352288	9606.ENSP00000350547	0	0	0	0	0.048	0.225	0.900	0.418	0.951
POLR2A	POLR2K	9606.ENSP00000461879	9606.ENSP00000342889	0	0	0	0	0	0.998	0.900	0.999	0.999
POLR2A	TAF1	9606.ENSP00000461879	9606.ENSP00000406549	0	0	0	0	0.053	0.903	0.500	0.869	0.993
POLR2A	POLR2E	9606.ENSP00000461879	9606.ENSP00000478303	0	0	0	0	0.082	0.999	0.900	0.995	0.999
POLR2E	POLR2K	9606.ENSP00000478303	9606.ENSP00000342889	0	0	0	0	0.297	0.998	0.900	0.979	0.999
POLR2E	TAF1	9606.ENSP00000478303	9606.ENSP00000406549	0	0	0	0	0	0.900	0.500	0.149	0.953
POLR2E	TAF15	9606.ENSP00000478303	9606.ENSP00000474096	0	0	0	0	0.134	0.292	0.500	0.149	0.704
POLR2K	TAF1	9606.ENSP00000342889	9606.ENSP00000406549	0	0	0	0	0	0.800	0.500	0.076	0.899
PRMT1	TAF15	9606.ENSP00000406162	9606.ENSP00000474096	0	0	0	0	0.149	0.617	0	0.267	0.740
PRPF31	TAF1	9606.ENSP00000324122	9606.ENSP00000406549	0	0	0	0	0	0.085	0.900	0	0.904
PSMC1	PSMC4	9606.ENSP00000261303	9606.ENSP00000157812	0	0	0.069	0.934	0.937	0.999	0.720	0.723	0.999
PSMC1	PSME2	9606.ENSP00000261303	9606.ENSP00000216802	0	0	0	0	0.102	0.446	0.360	0.405	0.785
PSMC1	RPS15A	9606.ENSP00000261303	9606.ENSP00000318646	0.042	0	0	0	0.667	0.188	0	0.051	0.722
PSMC1	PSMD3	9606.ENSP00000261303	9606.ENSP00000264639	0	0	0	0	0.816	0.997	0.720	0.752	0.999
PSMC4	RPS15A	9606.ENSP00000157812	9606.ENSP00000318646	0	0	0	0	0.667	0.106	0	0.091	0.706
PSMC4	RPS3	9606.ENSP00000157812	9606.ENSP00000278572	0	0	0	0	0.635	0.125	0	0.157	0.708
PSMC4	RPS25	9606.ENSP00000157812	9606.ENSP00000435096	0	0.021	0	0	0.664	0.086	0	0.193	0.731
PSMC4	PSME2	9606.ENSP00000157812	9606.ENSP00000216802	0	0	0	0	0.141	0.474	0.360	0.463	0.824
PSMC4	PSMD3	9606.ENSP00000157812	9606.ENSP00000264639	0	0	0	0	0.745	0.999	0.720	0.870	0.999
PTEN	PXN	9606.ENSP00000361021	9606.ENSP00000267257	0	0	0	0	0.058	0.624	0	0.414	0.774
R3HDM4	UQCRC2	9606.ENSP00000355385	9606.ENSP00000268379	0	0	0	0	0	0.695	0.362	0.100	0.809
R3HDM4	SDHB	9606.ENSP00000355385	9606.ENSP00000364649	0.103	0	0	0	0.591	0	0.154	0.280	0.746
RACGAP1	TOP2A	9606.ENSP00000404190	9606.ENSP00000411532	0	0	0	0	0.649	0	0	0.678	0.882
REXO4	WDR46	9606.ENSP00000361010	9606.ENSP00000363746	0	0	0	0	0.476	0.504	0	0	0.729
RFX1	RFXANK	9606.ENSP00000254325	9606.ENSP00000305071	0	0	0	0	0.054	0	0	0.954	0.954
RPL12	RPL35	9606.ENSP00000354739	9606.ENSP00000259469	0.106	0	0	0	0.977	0.993	0	0.509	0.999
RPL12	RPS3	9606.ENSP00000354739	9606.ENSP00000278572	0.106	0	0	0	0.978	0.994	0	0.733	0.999
RPL12	RPS23	9606.ENSP00000354739	9606.ENSP00000296674	0.086	0	0	0	0.976	0.994	0	0.641	0.999
RPL12	SRP9	9606.ENSP00000354739	9606.ENSP00000305230	0	0	0	0	0.108	0.847	0	0.052	0.860
RPL12	RPS15A	9606.ENSP00000354739	9606.ENSP00000318646	0.057	0	0	0	0.999	0.974	0	0.447	0.999
RPL12	RPL7	9606.ENSP00000354739	9606.ENSP00000339795	0.061	0	0	0	0.947	0.981	0	0.822	0.999
RPL12	RPS2	9606.ENSP00000354739	9606.ENSP00000341885	0.086	0	0	0	0.979	0.994	0	0.775	0.999
RPL12	RPL3	9606.ENSP00000354739	9606.ENSP00000346001	0.070	0.003	0	0	0.960	0.986	0	0.855	0.999
RPL12	RPS3A	9606.ENSP00000354739	9606.ENSP00000346050	0	0	0	0	0.981	0.995	0	0.525	0.999
RPL12	RPS26	9606.ENSP00000354739	9606.ENSP00000348849	0	0	0	0	0.984	0.995	0	0.705	0.999
RPL12	SRP19	9606.ENSP00000354739	9606.ENSP00000424870	0	0	0	0	0.074	0.866	0	0	0.871
RPL12	RPL31	9606.ENSP00000354739	9606.ENSP00000386717	0.106	0	0	0	0.986	0.995	0	0.574	0.999
RPL12	RPS27	9606.ENSP00000354739	9606.ENSP00000499044	0	0	0	0	0.955	0.979	0	0.452	0.999
RPL12	RPSA	9606.ENSP00000354739	9606.ENSP00000389351	0	0	0	0	0.974	0.994	0	0.670	0.999
RPL12	RPL26	9606.ENSP00000354739	9606.ENSP00000463784	0.070	0	0	0	0.979	0.966	0	0.657	0.999
RPL12	RPS25	9606.ENSP00000354739	9606.ENSP00000435096	0	0	0	0	0.991	0.994	0	0.487	0.999
RPL26	RPL35	9606.ENSP00000463784	9606.ENSP00000259469	0.115	0	0	0	0.959	0.986	0	0.798	0.999
RPL26	RPS3	9606.ENSP00000463784	9606.ENSP00000278572	0.115	0	0	0	0.960	0.990	0	0.697	0.999
RPL26	RPS23	9606.ENSP00000463784	9606.ENSP00000296674	0.102	0	0	0	0.992	0.967	0	0.604	0.999
RPL26	SRP9	9606.ENSP00000463784	9606.ENSP00000305230	0	0	0	0	0.113	0.853	0	0.050	0.865
RPL26	RPS15A	9606.ENSP00000463784	9606.ENSP00000318646	0.058	0	0	0	0.999	0.912	0	0.571	0.999
RPL26	RPL7	9606.ENSP00000463784	9606.ENSP00000339795	0.079	0	0	0	0.927	0.984	0	0.651	0.999
RPL26	RPS2	9606.ENSP00000463784	9606.ENSP00000341885	0.102	0	0	0	0.960	0.979	0	0.645	0.999
RPL26	RPL3	9606.ENSP00000463784	9606.ENSP00000346001	0.091	0	0	0	0.923	0.980	0	0.622	0.999
RPL26	RPS3A	9606.ENSP00000463784	9606.ENSP00000346050	0	0	0	0	0.960	0.983	0	0.591	0.999
RPL26	RPS26	9606.ENSP00000463784	9606.ENSP00000348849	0	0	0	0	0.959	0.979	0	0.758	0.999
RPL26	RPL31	9606.ENSP00000463784	9606.ENSP00000386717	0	0	0	0	0.999	0.971	0	0.842	0.999
RPL26	RPSA	9606.ENSP00000463784	9606.ENSP00000389351	0.052	0	0	0	0.960	0.971	0	0.363	0.999
RPL26	SRP19	9606.ENSP00000463784	9606.ENSP00000424870	0	0	0	0	0.087	0.852	0	0	0.859
RPL26	RPS25	9606.ENSP00000463784	9606.ENSP00000435096	0	0	0	0	0.958	0.979	0	0.652	0.999
RPL26	RPS27	9606.ENSP00000463784	9606.ENSP00000499044	0	0	0	0	0.928	0.947	0	0.742	0.998
RPL3	SYMPK	9606.ENSP00000346001	9606.ENSP00000245934	0	0	0	0	0.070	0.840	0	0	0.844
RPL3	RPL35	9606.ENSP00000346001	9606.ENSP00000259469	0.115	0	0	0	0.955	0.993	0	0.604	0.999
RPL3	RPS3	9606.ENSP00000346001	9606.ENSP00000278572	0.115	0	0	0	0.967	0.989	0	0.878	0.999
RPL3	RPS23	9606.ENSP00000346001	9606.ENSP00000296674	0.102	0	0	0	0.957	0.986	0	0.718	0.999
RPL3	SRP9	9606.ENSP00000346001	9606.ENSP00000305230	0	0	0	0	0.131	0.896	0	0	0.906
RPL3	RPS15A	9606.ENSP00000346001	9606.ENSP00000318646	0.058	0	0	0	0.901	0.954	0	0.504	0.997
RPL3	RPL7	9606.ENSP00000346001	9606.ENSP00000339795	0.079	0	0	0	0.930	0.993	0	0.767	0.999
RPL3	RPS2	9606.ENSP00000346001	9606.ENSP00000341885	0.102	0.192	0	0	0.961	0.983	0	0.672	0.999
RPL3	SRP19	9606.ENSP00000346001	9606.ENSP00000424870	0	0	0	0	0.056	0.895	0	0	0.896
RPL3	RPS27	9606.ENSP00000346001	9606.ENSP00000499044	0	0	0	0	0.857	0.968	0	0.543	0.997
RPL3	RPS26	9606.ENSP00000346001	9606.ENSP00000348849	0	0	0	0	0.940	0.985	0	0.624	0.999
RPL3	RPL31	9606.ENSP00000346001	9606.ENSP00000386717	0	0	0	0	0.924	0.993	0	0.684	0.999
RPL3	RPS3A	9606.ENSP00000346001	9606.ENSP00000346050	0	0	0	0	0.999	0.986	0	0.524	0.999
RPL3	RPSA	9606.ENSP00000346001	9606.ENSP00000389351	0.053	0	0	0	0.959	0.986	0	0.686	0.999
RPL3	RPS25	9606.ENSP00000346001	9606.ENSP00000435096	0	0	0	0	0.947	0.978	0	0.454	0.999
RPL31	RPL35	9606.ENSP00000386717	9606.ENSP00000259469	0	0	0	0	0.991	0.996	0	0.816	0.999
RPL31	RPS3	9606.ENSP00000386717	9606.ENSP00000278572	0	0	0	0	0.992	0.995	0	0.502	0.999
RPL31	RPS23	9606.ENSP00000386717	9606.ENSP00000296674	0	0	0	0	0.999	0.995	0.900	0.480	0.999
RPL31	SRP9	9606.ENSP00000386717	9606.ENSP00000305230	0	0	0	0	0.112	0.890	0	0.049	0.899
RPL31	RPS15A	9606.ENSP00000386717	9606.ENSP00000318646	0	0	0	0	0.999	0.973	0	0.669	0.999
RPL31	RPL7	9606.ENSP00000386717	9606.ENSP00000339795	0	0	0	0	0.969	0.993	0	0.588	0.999
RPL31	RPS2	9606.ENSP00000386717	9606.ENSP00000341885	0	0	0	0	0.980	0.995	0	0.586	0.999
RPL31	RPS3A	9606.ENSP00000386717	9606.ENSP00000346050	0.075	0	0	0	0.994	0.995	0	0.744	0.999
RPL31	RPS26	9606.ENSP00000386717	9606.ENSP00000348849	0	0	0	0	0.988	0.994	0.900	0.732	0.999
RPL31	SRP19	9606.ENSP00000386717	9606.ENSP00000424870	0	0	0	0	0.083	0.881	0	0	0.887
RPL31	RPS27	9606.ENSP00000386717	9606.ENSP00000499044	0	0	0	0	0.968	0.980	0	0.730	0.999
RPL31	RPS25	9606.ENSP00000386717	9606.ENSP00000435096	0	0	0	0	0.991	0.993	0	0.646	0.999
RPL31	RPSA	9606.ENSP00000386717	9606.ENSP00000389351	0.050	0	0	0	0.977	0.995	0	0.371	0.999
RPL35	SRP9	9606.ENSP00000259469	9606.ENSP00000305230	0	0	0	0	0.118	0.893	0	0	0.902
RPL35	SRP19	9606.ENSP00000259469	9606.ENSP00000424870	0	0	0	0	0.117	0.895	0	0	0.903
RPL35	RPS15A	9606.ENSP00000259469	9606.ENSP00000318646	0.091	0	0	0	0.907	0.963	0	0.564	0.998
RPL35	RPS2	9606.ENSP00000259469	9606.ENSP00000341885	0.120	0	0	0	0.964	0.993	0	0.587	0.999
RPL35	RPS25	9606.ENSP00000259469	9606.ENSP00000435096	0	0	0	0	0.972	0.994	0	0.556	0.999
RPL35	RPL7	9606.ENSP00000259469	9606.ENSP00000339795	0.111	0	0	0	0.959	0.996	0	0.512	0.999
RPL35	RPSA	9606.ENSP00000259469	9606.ENSP00000389351	0.045	0	0	0	0.919	0.994	0	0.453	0.999
RPL35	RPS23	9606.ENSP00000259469	9606.ENSP00000296674	0.120	0	0	0	0.989	0.993	0	0.645	0.999
RPL35	RPS3A	9606.ENSP00000259469	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0	0.473	0.999
RPL35	RPS3	9606.ENSP00000259469	9606.ENSP00000278572	0.231	0	0	0	0.991	0.993	0	0.757	0.999
RPL35	RPS27	9606.ENSP00000259469	9606.ENSP00000499044	0	0	0	0	0.960	0.981	0	0.746	0.999
RPL35	RPS26	9606.ENSP00000259469	9606.ENSP00000348849	0	0	0	0	0.990	0.993	0	0.729	0.999
RPL7	RPS3	9606.ENSP00000339795	9606.ENSP00000278572	0.111	0	0	0	0.961	0.981	0	0.633	0.999
RPL7	RPS23	9606.ENSP00000339795	9606.ENSP00000296674	0.095	0	0	0	0.964	0.985	0	0.615	0.999
RPL7	SRP9	9606.ENSP00000339795	9606.ENSP00000305230	0	0	0	0	0.138	0.893	0	0.069	0.907
RPL7	RPS15A	9606.ENSP00000339795	9606.ENSP00000318646	0.057	0	0	0	0.905	0.954	0	0.456	0.997
RPL7	SURF6	9606.ENSP00000339795	9606.ENSP00000361092	0	0	0	0	0.309	0.488	0	0.292	0.727
RPL7	SRP19	9606.ENSP00000339795	9606.ENSP00000424870	0	0	0	0	0.064	0.881	0	0	0.885
RPL7	RPS27	9606.ENSP00000339795	9606.ENSP00000499044	0	0	0	0	0.925	0.961	0	0.484	0.998
RPL7	RPS3A	9606.ENSP00000339795	9606.ENSP00000346050	0	0	0	0	0.999	0.980	0	0.785	0.999
RPL7	RPS26	9606.ENSP00000339795	9606.ENSP00000348849	0	0	0	0	0.958	0.980	0	0.501	0.999
RPL7	RPS2	9606.ENSP00000339795	9606.ENSP00000341885	0.095	0	0	0	0.958	0.980	0	0.747	0.999
RPL7	RPS25	9606.ENSP00000339795	9606.ENSP00000435096	0	0	0	0	0.958	0.980	0	0.585	0.999
RPL7	RPSA	9606.ENSP00000339795	9606.ENSP00000389351	0	0	0	0	0.960	0.981	0	0.476	0.999
RPS15A	RPS3	9606.ENSP00000318646	9606.ENSP00000278572	0.091	0	0	0	0.926	0.976	0.900	0.705	0.999
RPS15A	RPS23	9606.ENSP00000318646	9606.ENSP00000296674	0.061	0	0	0	0.999	0.990	0.900	0.698	0.999
RPS15A	SRP9	9606.ENSP00000318646	9606.ENSP00000305230	0	0	0	0	0.131	0.840	0	0.158	0.873
RPS15A	SRP19	9606.ENSP00000318646	9606.ENSP00000424870	0	0	0	0	0.098	0.844	0	0	0.854
RPS15A	WDR46	9606.ENSP00000318646	9606.ENSP00000363746	0	0	0	0	0.055	0.920	0.400	0.165	0.957
RPS15A	RPS3A	9606.ENSP00000318646	9606.ENSP00000346050	0	0	0	0	0.949	0.975	0.900	0.736	0.999
RPS15A	RPS27	9606.ENSP00000318646	9606.ENSP00000499044	0	0	0	0	0.897	0.977	0.900	0.762	0.999
RPS15A	RPS26	9606.ENSP00000318646	9606.ENSP00000348849	0	0	0	0	0.926	0.977	0.900	0.525	0.999
RPS15A	RPS25	9606.ENSP00000318646	9606.ENSP00000435096	0	0	0	0	0.926	0.967	0.900	0.682	0.999
RPS15A	RPS2	9606.ENSP00000318646	9606.ENSP00000341885	0.061	0	0	0	0.924	0.990	0.900	0.752	0.999
RPS15A	RPSA	9606.ENSP00000318646	9606.ENSP00000389351	0.052	0	0	0	0.927	0.976	0.900	0.413	0.999
RPS2	RPS3	9606.ENSP00000341885	9606.ENSP00000278572	0.120	0	0	0	0.991	0.997	0.900	0.925	0.999
RPS2	RPS23	9606.ENSP00000341885	9606.ENSP00000296674	0.111	0	0	0	0.981	0.994	0.900	0.766	0.999
RPS2	SRP9	9606.ENSP00000341885	9606.ENSP00000305230	0	0	0	0	0.080	0.837	0	0.109	0.856
RPS2	WDR46	9606.ENSP00000341885	9606.ENSP00000363746	0	0	0	0	0.111	0.095	0.800	0	0.825
RPS2	SRP19	9606.ENSP00000341885	9606.ENSP00000424870	0	0	0	0	0.072	0.842	0	0	0.847
RPS2	RPS26	9606.ENSP00000341885	9606.ENSP00000348849	0	0	0	0	0.990	0.995	0.900	0.666	0.999
RPS2	RPS27	9606.ENSP00000341885	9606.ENSP00000499044	0	0	0	0	0.946	0.979	0.900	0.638	0.999
RPS2	RPS3A	9606.ENSP00000341885	9606.ENSP00000346050	0	0	0	0	0.991	0.997	0.900	0.829	0.999
RPS2	RPSA	9606.ENSP00000341885	9606.ENSP00000389351	0.054	0	0	0	0.990	0.997	0.900	0.774	0.999
RPS2	RPS25	9606.ENSP00000341885	9606.ENSP00000435096	0	0	0	0	0.979	0.995	0.900	0.778	0.999
RPS23	RPS3	9606.ENSP00000296674	9606.ENSP00000278572	0.120	0	0	0	0.991	0.995	0.900	0.644	0.999
RPS23	SRP9	9606.ENSP00000296674	9606.ENSP00000305230	0	0	0	0	0.127	0.817	0	0.079	0.840
RPS23	SRP19	9606.ENSP00000296674	9606.ENSP00000424870	0	0	0	0	0.118	0.842	0	0	0.855
RPS23	WDR46	9606.ENSP00000296674	9606.ENSP00000363746	0	0	0	0	0.087	0.987	0.400	0.085	0.992
RPS23	RPSA	9606.ENSP00000296674	9606.ENSP00000389351	0.053	0	0	0	0.979	0.995	0.900	0.687	0.999
RPS23	RPS25	9606.ENSP00000296674	9606.ENSP00000435096	0	0	0	0	0.981	0.995	0.900	0.643	0.999
RPS23	RPS26	9606.ENSP00000296674	9606.ENSP00000348849	0	0	0	0	0.986	0.995	0.900	0.715	0.999
RPS23	RPS27	9606.ENSP00000296674	9606.ENSP00000499044	0	0	0	0	0.960	0.981	0.900	0.703	0.999
RPS23	RPS3A	9606.ENSP00000296674	9606.ENSP00000346050	0	0	0	0	0.991	0.995	0.900	0.674	0.999
RPS25	RPS3	9606.ENSP00000435096	9606.ENSP00000278572	0	0	0	0	0.981	0.996	0.900	0.773	0.999
RPS25	SRP9	9606.ENSP00000435096	9606.ENSP00000305230	0	0	0	0	0.149	0.835	0	0	0.854
RPS25	RPS3A	9606.ENSP00000435096	9606.ENSP00000346050	0	0	0	0	0.991	0.996	0.900	0.771	0.999
RPS25	RPS26	9606.ENSP00000435096	9606.ENSP00000348849	0	0	0	0	0.990	0.995	0.900	0.813	0.999
RPS25	RPSA	9606.ENSP00000435096	9606.ENSP00000389351	0	0	0	0	0.978	0.994	0.900	0.745	0.999
RPS25	SRP19	9606.ENSP00000435096	9606.ENSP00000424870	0	0	0	0	0.118	0.840	0	0	0.853
RPS25	RPS27	9606.ENSP00000435096	9606.ENSP00000499044	0	0	0	0	0.959	0.980	0.900	0.805	0.999
RPS26	RPS3	9606.ENSP00000348849	9606.ENSP00000278572	0	0	0	0	0.990	0.995	0.900	0.815	0.999
RPS26	SRP9	9606.ENSP00000348849	9606.ENSP00000305230	0	0	0	0	0.087	0.835	0	0	0.843
RPS26	RPS3A	9606.ENSP00000348849	9606.ENSP00000346050	0	0	0	0	0.990	0.997	0.900	0.753	0.999
RPS26	SRP19	9606.ENSP00000348849	9606.ENSP00000424870	0	0	0	0	0.139	0.839	0	0	0.856
RPS26	RPS27	9606.ENSP00000348849	9606.ENSP00000499044	0	0	0	0	0.960	0.969	0.900	0.863	0.999
RPS26	RPSA	9606.ENSP00000348849	9606.ENSP00000389351	0	0	0	0	0.990	0.995	0.900	0.560	0.999
RPS27	RPS3	9606.ENSP00000499044	9606.ENSP00000278572	0	0	0	0	0.960	0.981	0.900	0.660	0.999
RPS27	SRP9	9606.ENSP00000499044	9606.ENSP00000305230	0	0	0	0	0.141	0.817	0	0.158	0.856
RPS27	RPS3A	9606.ENSP00000499044	9606.ENSP00000346050	0	0	0	0	0.961	0.981	0.900	0.615	0.999
RPS27	WDR46	9606.ENSP00000499044	9606.ENSP00000363746	0	0	0	0	0.056	0.954	0.400	0	0.971
RPS27	RPSA	9606.ENSP00000499044	9606.ENSP00000389351	0	0	0	0	0.841	0.990	0.900	0.504	0.999
RPS27	SRP19	9606.ENSP00000499044	9606.ENSP00000424870	0	0	0	0	0.080	0.842	0	0	0.848
RPS3	SRP19	9606.ENSP00000278572	9606.ENSP00000424870	0	0	0	0	0.067	0.840	0	0	0.845
RPS3	SRP9	9606.ENSP00000278572	9606.ENSP00000305230	0	0	0	0	0.110	0.835	0	0.084	0.854
RPS3	RPSA	9606.ENSP00000278572	9606.ENSP00000389351	0.057	0	0	0	0.990	0.996	0.900	0.591	0.999
RPS3	RPS3A	9606.ENSP00000278572	9606.ENSP00000346050	0	0	0	0	0.992	0.995	0.900	0.790	0.999
RPS3A	SRP9	9606.ENSP00000346050	9606.ENSP00000305230	0	0	0	0	0.162	0.835	0	0	0.857
RPS3A	SRP19	9606.ENSP00000346050	9606.ENSP00000424870	0	0	0	0	0.064	0.840	0	0	0.844
RPS3A	WDR46	9606.ENSP00000346050	9606.ENSP00000363746	0	0	0	0	0.063	0.981	0.400	0	0.989
RPS3A	RPSA	9606.ENSP00000346050	9606.ENSP00000389351	0.105	0	0	0	0.991	0.993	0.900	0.654	0.999
RPSA	SRP9	9606.ENSP00000389351	9606.ENSP00000305230	0	0	0	0	0.083	0.845	0	0	0.852
RPSA	SRP19	9606.ENSP00000389351	9606.ENSP00000424870	0	0	0	0	0.080	0.845	0	0	0.851
SDHB	UQCRC2	9606.ENSP00000364649	9606.ENSP00000268379	0	0	0	0	0.832	0.235	0.281	0.976	0.997
SDHB	TIMM8B	9606.ENSP00000364649	9606.ENSP00000438455	0	0	0	0	0.130	0	0	0.703	0.730
SDHB	SUCLA2	9606.ENSP00000364649	9606.ENSP00000494360	0.115	0.004	0	0	0.652	0.249	0.979	0.598	0.997
SPCS1	SRP19	9606.ENSP00000233025	9606.ENSP00000424870	0	0	0	0	0.327	0	0	0.573	0.700
SRP19	SRP9	9606.ENSP00000424870	9606.ENSP00000305230	0	0	0	0	0.214	0.997	0.800	0.999	0.999
SUCLA2	UQCRC2	9606.ENSP00000494360	9606.ENSP00000268379	0	0	0	0	0.534	0.096	0	0.345	0.700
SURF1	SURF2	9606.ENSP00000361042	9606.ENSP00000361032	0	0	0	0	0.063	0	0	0.962	0.963
SURF1	SURF6	9606.ENSP00000361042	9606.ENSP00000361092	0	0	0	0	0.042	0	0	0.797	0.798
SURF2	SURF6	9606.ENSP00000361032	9606.ENSP00000361092	0	0	0	0	0.084	0	0	0.839	0.847
SURF6	WDR46	9606.ENSP00000361092	9606.ENSP00000363746	0	0	0	0	0.716	0	0	0.201	0.763
TOP2A	UHRF1	9606.ENSP00000411532	9606.ENSP00000479617	0	0	0	0	0.509	0.301	0	0.613	0.855
TRAPPC12	TRAPPC2B	9606.ENSP00000324318	9606.ENSP00000469888	0	0	0	0	0	0.610	0.540	0.174	0.838
TRAPPC12	TRAPPC13	9606.ENSP00000324318	9606.ENSP00000409231	0	0	0	0	0	0.811	0.800	0.954	0.998
TRAPPC13	TRAPPC2B	9606.ENSP00000409231	9606.ENSP00000469888	0	0	0	0	0.115	0.609	0.540	0.240	0.862
TUBGCP3	TUBGCP5	9606.ENSP00000261965	9606.ENSP00000480316	0	0	0	0.554	0.056	0.992	0.540	0.938	0.999
UBL7	ZNF428	9606.ENSP00000457703	9606.ENSP00000300811	0	0	0	0	0.049	0	0	0.709	0.711
UCP2	UQCRC2	9606.ENSP00000499695	9606.ENSP00000268379	0	0	0	0	0	0	0	0.722	0.722
UPF2	UPF3B	9606.ENSP00000348708	9606.ENSP00000276201	0	0	0	0	0.184	0.999	0.900	0.999	0.999
